name_clean,name_real
golamo_bukovo,Голямо Буково
gorno_ab_lkovo,Горно Ябълково
gorica,Горица
gorovo,Горово
gostun,Гостун
gorno_kraise,Горно Краище
gorno_h_rsovo,Горно Хърсово
gospodinci,Господинци
goce_delcev,Гоце Делчев
gorno_dranovo,Горно Дряново
gorna_breznica,Горна Брезница
godlevo,Годлево
gorno_draglise,Горно Драглище
golem_calim,Голем Цалим
golesovo,Голешово
gorna_susica,Горна Сушица
gorno_spancevo,Горно Спанчево
godesevo,Годешево
goreme,Гореме
gorna_krusica,Горна Крушица
gorna_ribnica,Горна Рибница
goricane,Горичане
gorun,Горун
gostilica,Гостилица
gorna_rosica,Горна Росица
golamo_asenovo,Голямо Асеново
gorski_izvor,Горски извор
gorno_lukovo,Горно Луково
gornoselci,Горноселци
gorsko,Горско
golama_dolina,Голяма долина
gorni_glavanak,Горни Главанак
gorno_pole,Горно поле
golobradovo,Голобрадово
golam_izvor,Голям извор
golemanci,Големанци
gorno_vojvodino,Горно Войводино
golamo_krusevo,Голямо Крушево
gorska_polana,Горска поляна
golam_dervent,Голям Дервент
golam_manastir,Голям манастир
golema_fuca,Голема Фуча
golam_v_rbovnik,Голям Върбовник
golemo_selo,Големо село
gorna_koznica,Горна Козница
goranovci,Горановци
gorna_brestnica,Горна Брестница
gorna_grasica,Горна Гращица
gorno_ujno,Горно Уйно
gorni_koriten,Горни Коритен
gorno_kobile,Горно Кобиле
golobrad,Голобрад
gorno_prahovo,Горно Прахово
gorno_k_pinovo,Горно Къпиново
gorno_kirkovo,Горно Кирково
golama_cinka,Голяма Чинка
golam_devesil,Голям Девесил
golamo_kamenane,Голямо Каменяне
gorna_kula,Горна кула
gorni_uruci,Горни Юруци
golama_bara,Голяма бара
gorna_krepost,Горна крепост
gorsko_dulevo,Горско Дюлево
gorsko_slivovo,Горско Сливово
goran,Горан
gorno_pavlikene,Горно Павликене
gostina,Гостиня
golama_zelazna,Голяма Желязна
gorno_trape,Горно трапе
golec,Голец
golama_brestnica,Голяма Брестница
gorni_cib_r,Горни Цибър
gorna_bela_recka,Горна Бела речка
gorno_ozirovo,Горно Озирово
govezda,Говежда
gorna_verenica,Горна Вереница
gorno_cerovene,Горно Церовене
gorna_kovacica,Горна Ковачица
gorna_luka,Горна Лука
gorna_d_beva,Горна Дъбева
govedare,Говедаре
gorno_v_rsilo,Горно вършило
gornoslav,Горнослав
gorna_mahala,Горна махала
gorni_domlan,Горни Домлян
golam_cardak,Голям чардак
goz,Гоз
gorna_sekirna,Горна Секирна
